ID,lat,lon
0,-8.351603790375584,116.16692833990422
1,-8.357662371221682,116.15213137284854
2,-8.351059356729655,116.15849302662389
3,-8.38731857143199,116.16140905175747
4,-8.403112875975163,116.12432616227318
5,-8.385264128851622,116.13482582911641
6,-8.353688831314003,116.1535887364055
7,-8.369515303409292,116.17176026253159
8,-8.374405992502613,116.11213379383875
9,-8.376665140797023,116.12716299076858
