origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"3238","3290",0.0001503,2732.0730327,0.0001554,2732.0733384
"3238","3291",0.0001503,755.5054058,0.0002236,755.5057797
"3238","3292",0.0001503,960.6774872,0.0001504,960.6777880
"3238","3294",0.0001503,1852.8271128,0.0000090,1852.8272721
"3238","3295",0.0001503,1510.3621609,0.0002328,1510.3625441
"3238","3298",0.0001503,2017.4603604,0.0001981,2017.4607089
"3238","3307",0.0001503,3012.4720911,0.0004292,3012.4726706
"3238","3308",0.0001503,6386.2583849,0.0001628,6386.2586981
"3238","3311",0.0001503,4332.2728066,0.0005727,4332.2735297
"3238","3312",0.0001503,4332.2728066,0.0005727,4332.2735297
"3238","3319",0.0001503,7224.5779706,0.0001199,7224.5782408
"3238","3321",0.0001503,3201.5055239,0.0003941,3201.5060684
"3238","3325",0.0001503,2257.5677957,0.0000020,2257.5679480
"3238","3327",0.0001503,4190.3566106,0.0000132,4190.3567741
"3238","3334",0.0001503,5151.0986979,0.0002447,5151.0990930
"3238","3343",0.0001503,4180.7999693,0.0001939,4180.8003135
"3238","3344",0.0001503,735.9109789,0.0000733,735.9112026
"3238","3345",0.0001503,8257.6209858,0.0000468,8257.6211830
"3238","3350",0.0001503,1189.9351303,0.0000295,1189.9353101
"3238","3355",0.0001503,349.5369979,0.0002369,349.5373851
"3238","3367",0.0001503,7092.9118498,0.0001572,7092.9121573
"3242","3225",0.0002378,1770.5227404,0.0002676,1770.5232458
"3242","3226",0.0002378,9708.2111409,0.0001399,9708.2115185
"3242","3238",0.0002378,4355.0402644,0.0001503,4355.0406526
"3242","3242",0.0002378,4355.0402644,0.0001503,4355.0406526
"3242","3248",0.0002378,11841.1973318,0.0008204,11841.1983900
"3242","3255",0.0002378,1358.4170539,0.0001289,1358.4174206
"3242","3257",0.0002378,7372.8751278,0.0000886,7372.8754541
"3242","3263",0.0002378,3807.7808646,0.0002045,3807.7813069
"3242","3267",0.0002378,6033.3701548,0.0002364,6033.3706290
"3242","3271",0.0002378,10985.5559947,0.0005970,10985.5568294
"3242","3275",0.0002378,11291.0671688,0.0001660,11291.0675726
"3242","3280",0.0002378,4506.8514853,0.0001110,4506.8518341
"3242","3286",0.0002378,4057.3132981,0.0001139,4057.3136498
"3242","3288",0.0002378,3013.7971066,0.0002734,3013.7976178
"3242","3290",0.0002378,3600.2381483,0.0001554,3600.2385415
"3242","3291",0.0002378,5026.6516858,0.0002236,5026.6521471
"3242","3292",0.0002378,5231.8237672,0.0001504,5231.8241554
"3242","3294",0.0002378,5296.0280532,0.0000090,5296.0283000
"3242","3295",0.0002378,5798.1844981,0.0002328,5798.1849687
"3242","3298",0.0002378,6288.6066404,0.0001981,6288.6070763
"3242","3307",0.0002378,7283.6183711,0.0004292,7283.6190381
"3242","3308",0.0002378,2076.3451963,0.0001628,2076.3455969
"3242","3311",0.0002378,8603.4190866,0.0005727,8603.4198971
"3242","3312",0.0002378,8603.4190866,0.0005727,8603.4198971
"3242","3319",0.0002378,8247.7978051,0.0001199,8247.7981628
"3242","3321",0.0002378,7472.6518039,0.0003941,7472.6524358
"3242","3325",0.0002378,2498.0858751,0.0000020,2498.0861149
"3242","3327",0.0002378,8205.4789222,0.0000132,8205.4791732
"3242","3334",0.0002378,1997.2593599,0.0002447,1997.2598424
"3242","3343",0.0002378,7624.0009096,0.0001939,7624.0013413
"3242","3344",0.0002378,5007.0572589,0.0000733,5007.0575700
"3242","3345",0.0002378,6596.8690706,0.0000468,6596.8693552
"3242","3350",0.0002378,5477.7574675,0.0000295,5477.7577348
"3242","3355",0.0002378,4637.3593351,0.0002369,4637.3598098
"3242","3367",0.0002378,2737.8715854,0.0001572,2737.8719803
"3248","3225",0.0008204,13611.7200722,0.0002676,13611.7211602
"3248","3226",0.0008204,9105.8131932,0.0001399,9105.8141534
"3248","3238",0.0008204,7570.0510518,0.0001503,7570.0520225
"3248","3242",0.0008204,11841.1973318,0.0002378,11841.1983900
"3248","3248",0.0008204,11841.1973318,0.0002378,11841.1983900
"3248","3255",0.0008204,13199.6143857,0.0001289,13199.6153350
"3248","3257",0.0008204,4468.3222040,0.0000886,4468.3231130
"3248","3263",0.0008204,15603.8511206,0.0002045,15603.8521455
"3248","3267",0.0008204,7673.7949678,0.0002364,7673.7960246
"3248","3271",0.0008204,5887.3779048,0.0005970,5887.3793222
"3248","3275",0.0008204,10688.6692211,0.0001660,10688.6702074
"3248","3280",0.0008204,7900.5066587,0.0001110,7900.5075902
"3248","3286",0.0008204,7783.8840337,0.0001139,7783.8849679
"3248","3288",0.0008204,8827.4002252,0.0002734,8827.4013190
"3248","3290",0.0008204,9320.1570950,0.0001554,9320.1580708
"3248","3291",0.0008204,6814.5456460,0.0002236,6814.5466900
"3248","3292",0.0008204,6609.3735646,0.0001504,6609.3745355
"3248","3294",0.0008204,7037.4476005,0.0000090,7037.4484299
"3248","3295",0.0008204,8728.1418887,0.0002328,8728.1429418
"3248","3298",0.0008204,5552.5906914,0.0001981,5552.5917099
"3248","3307",0.0008204,5533.3524727,0.0004292,5533.3537223
"3248","3308",0.0008204,13872.4154523,0.0001628,13872.4164355
"3248","3311",0.0008204,5061.1840368,0.0005727,5061.1854299
"3248","3312",0.0008204,5061.1840368,0.0005727,5061.1854299
"3248","3319",0.0008204,9212.6900220,0.0001199,9212.6909622
"3248","3321",0.0008204,6870.2538562,0.0003941,6870.2550707
"3248","3325",0.0008204,9743.7248630,0.0000020,9743.7256854
"3248","3327",0.0008204,4919.2678408,0.0000132,4919.2686744
"3248","3334",0.0008204,12637.2557653,0.0002447,12637.2568304
"3248","3343",0.0008204,5429.8658559,0.0001939,5429.8668701
"3248","3344",0.0008204,6870.8122526,0.0000733,6870.8131463
"3248","3345",0.0008204,10863.6187565,0.0000468,10863.6196237
"3248","3350",0.0008204,8468.0611612,0.0000295,8468.0620112
"3248","3355",0.0008204,7919.5880497,0.0002369,7919.5891070
"3248","3367",0.0008204,14579.0689172,0.0001572,14579.0698947
"3255","3225",0.0001289,522.1752570,0.0002676,522.1756536
"3255","3226",0.0001289,11066.6281948,0.0001399,11066.6284636
"3255","3238",0.0001289,5713.4573183,0.0001503,5713.4575976
"3255","3242",0.0001289,1358.4170539,0.0002378,1358.4174206
"3255","3248",0.0001289,13199.6143857,0.0008204,13199.6153350
"3255","3255",0.0001289,13199.6143857,0.0008204,13199.6153350
