origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"2","24",0.0003491,12965.5765171,0.0001160,12965.5769822
"2","25",0.0003491,14634.4503405,0.0001310,14634.4508205
"2","26",0.0003491,11049.6278935,0.0000954,11049.6283380
"2","27",0.0003491,14943.5197575,0.0002328,14943.5203394
"2","28",0.0003491,8571.4282741,0.0001045,8571.4287277
"2","29",0.0003491,11263.3654995,0.0000844,11263.3659330
"2","30",0.0003491,13038.6608496,0.0000201,13038.6612187
"2","31",0.0003491,7157.2960082,0.0001737,7157.2965309
"2","32",0.0003491,15226.5968264,0.0000787,15226.5972542
"3","0",0.0000763,14104.4924072,0.0001014,14104.4925849
"3","1",0.0000763,2765.5032259,0.0000730,2765.5033752
"3","2",0.0000763,5904.9690657,0.0003491,5904.9694911
"3","3",0.0000763,5904.9690657,0.0003491,5904.9694911
"3","4",0.0000763,8599.5582477,0.0000089,8599.5583329
"3","5",0.0000763,9579.3951512,0.0001401,9579.3953676
"3","6",0.0000763,7008.2286880,0.0002524,7008.2290167
"3","7",0.0000763,15307.8772919,0.0014607,15307.8788289
"3","8",0.0000763,6546.6488843,0.0002266,6546.6491872
"3","9",0.0000763,4501.9345969,0.0003460,4501.9350192
"3","10",0.0000763,11297.1019905,0.0001092,11297.1021759
"3","11",0.0000763,4228.7644667,0.0002265,4228.7647695
"3","12",0.0000763,5505.5687226,0.0000238,5505.5688227
"3","13",0.0000763,14852.9813160,0.0000422,14852.9814345
"3","14",0.0000763,1923.5463175,0.0000676,1923.5464614
"3","15",0.0000763,10766.3476496,0.0000985,10766.3478244
"3","16",0.0000763,8146.1051176,0.0000803,8146.1052742
"3","17",0.0000763,16689.1717534,0.0000276,16689.1718573
"3","18",0.0000763,3670.4873128,0.0001156,3670.4875047
"3","19",0.0000763,12885.1355922,0.0002983,12885.1359669
"3","20",0.0000763,6780.4350243,0.0001421,6780.4352426
"3","21",0.0000763,11065.2573926,0.0000599,11065.2575288
"3","22",0.0000763,7829.5478954,0.0000741,7829.5480459
"3","23",0.0000763,4116.5966188,0.0000549,4116.5967500
"3","24",0.0000763,7154.7532352,0.0001160,7154.7534275
"3","25",0.0000763,8823.6270585,0.0001310,8823.6272658
"3","26",0.0000763,8623.7765985,0.0000954,8623.7767702
"3","27",0.0000763,9132.6964756,0.0002328,9132.6967847
"3","28",0.0000763,2760.6049922,0.0001045,2760.6051730
"3","29",0.0000763,5452.5422176,0.0000844,5452.5423783
"3","30",0.0000763,7227.8375676,0.0000201,7227.8376640
"3","31",0.0000763,4731.4447132,0.0001737,4731.4449632
"3","32",0.0000763,9415.7735445,0.0000787,9415.7736995
"4","0",0.0000089,7788.2247200,0.0001014,7788.2248302
"4","1",0.0000089,6912.5430079,0.0000730,6912.5430898
"4","2",0.0000089,13944.2578372,0.0003491,13944.2581951
"4","3",0.0000089,8599.5582477,0.0000763,8599.5583329
"4","4",0.0000089,8599.5582477,0.0000763,8599.5583329
"4","5",0.0000089,3263.1274639,0.0001401,3263.1276129
"4","6",0.0000089,3692.9174755,0.0002524,3692.9177367
"4","7",0.0000089,16973.3983041,0.0014607,16973.3997737
"4","8",0.0000089,3896.2835285,0.0002266,3896.2837640
"4","9",0.0000089,8499.0097373,0.0003460,8499.0100921
"4","10",0.0000089,5014.2593684,0.0001092,5014.2594864
"4","11",0.0000089,8749.4975428,0.0002265,8749.4977782
"4","12",0.0000089,5617.2328808,0.0000238,5617.2329135
"4","13",0.0000089,15808.0525899,0.0000422,15808.0526410
"4","14",0.0000089,10310.1686006,0.0000676,10310.1686771
"4","15",0.0000089,4496.6624363,0.0000985,4496.6625437
"4","16",0.0000089,2404.9848661,0.0000803,2404.9849553
"4","17",0.0000089,10372.9040661,0.0000276,10372.9041026
"4","18",0.0000089,12175.8997767,0.0001156,12175.8999012
"4","19",0.0000089,6568.8679050,0.0002983,6568.8682122
"4","20",0.0000089,12209.1800844,0.0001421,12209.1802353
"4","21",0.0000089,4748.9897053,0.0000599,4748.9897741
"4","22",0.0000089,9495.0689077,0.0000741,9495.0689907
"4","23",0.0000089,5430.8474077,0.0000549,5430.8474714
"4","24",0.0000089,1444.8050125,0.0001160,1444.8051373
"4","25",0.0000089,1931.0256291,0.0001310,1931.0257689
"4","26",0.0000089,6798.9614814,0.0000954,6798.9615857
"4","27",0.0000089,10798.2174878,0.0002328,10798.2177295
"4","28",0.0000089,8189.3500523,0.0001045,8189.3501657
"4","29",0.0000089,10680.8145076,0.0000844,10680.8146008
"4","30",0.0000089,8893.3585799,0.0000201,8893.3586088
"4","31",0.0000089,6786.9618290,0.0001737,6786.9620115
"4","32",0.0000089,2928.5545593,0.0000787,2928.5546469
"5","0",0.0001401,4625.5023373,0.0001014,4625.5025787
"5","1",0.0001401,7918.4777210,0.0000730,7918.4779341
"5","2",0.0001401,15390.2184331,0.0003491,15390.2189223
"5","3",0.0001401,9579.3951512,0.0000763,9579.3953676
"5","4",0.0001401,3263.1274639,0.0000089,3263.1276129
"5","5",0.0001401,3263.1274639,0.0000089,3263.1276129
"5","6",0.0001401,4048.5547321,0.0002524,4048.5551246
"5","7",0.0001401,16811.2718917,0.0014607,16811.2734925
"5","8",0.0001401,7159.4109925,0.0002266,7159.4113592
"5","9",0.0001401,11762.1372012,0.0003460,11762.1376873
"5","10",0.0001401,1851.5369857,0.0001092,1851.5372350
"5","11",0.0001401,9729.3344463,0.0002265,9729.3348129
"5","12",0.0001401,5972.8701374,0.0000238,5972.8703013
"5","13",0.0001401,12645.3302072,0.0000422,12645.3303895
"5","14",0.0001401,11408.7956850,0.0000676,11408.7958927
"5","15",0.0001401,1834.2742320,0.0000985,1834.2744706
"5","16",0.0001401,1433.2900336,0.0000803,1433.2902540
"5","17",0.0001401,7210.1816834,0.0000276,7210.1818512
"5","18",0.0001401,13155.7366802,0.0001156,13155.7369359
"5","19",0.0001401,3406.1455223,0.0002983,3406.1459607
"5","20",0.0001401,13189.0169879,0.0001421,13189.0172700
"5","21",0.0001401,1586.2673226,0.0000599,1586.2675226
"5","22",0.0001401,9971.8795816,0.0000741,9971.8797959
"5","23",0.0001401,8693.9748716,0.0000549,8693.9750666
"5","24",0.0001401,2606.3246105,0.0001160,2606.3248666
"5","25",0.0001401,1332.1018349,0.0001310,1332.1021059
"5","26",0.0001401,10062.0889453,0.0000954,10062.0891809
"5","27",0.0001401,11275.0281618,0.0002328,11275.0285347
"5","28",0.0001401,9169.1869558,0.0001045,9169.1872004
"5","29",0.0001401,11660.6514110,0.0000844,11660.6516356
"5","30",0.0001401,9370.1692539,0.0000201,9370.1694140
"5","31",0.0001401,10050.0892929,0.0001737,10050.0896067
"5","32",0.0001401,388.7453453,0.0000787,388.7455641
"6","0",0.0002524,8573.6519882,0.0001014,8573.6523419
"6","1",0.0002524,5694.4859402,0.0000730,5694.4862656
"6","2",0.0002524,12819.0519700,0.0003491,12819.0525714
"6","3",0.0002524,7008.2286880,0.0000763,7008.2290167
"6","4",0.0002524,3692.9174755,0.0000089,3692.9177367
"6","5",0.0002524,4048.5547321,0.0001401,4048.5551246
"6","6",0.0002524,4048.5547321,0.0001401,4048.5551246
"6","7",0.0002524,13515.2452138,0.0014607,13515.2469269
"6","8",0.0002524,7589.2010041,0.0002266,7589.2014830
"6","9",0.0002524,11416.0175012,0.0003460,11416.0180996
"6","10",0.0002524,5766.2615714,0.0001092,5766.2619329
"6","11",0.0002524,6179.1146248,0.0002265,6179.1151036
"6","12",0.0002524,2037.9063731,0.0000238,2037.9066493
"6","13",0.0002524,13060.3492379,0.0000422,13060.3495324
"6","14",0.0002524,8837.6292218,0.0000676,8837.6295418
"6","15",0.0002524,5235.5072305,0.0000985,5235.5075814
"6","16",0.0002524,2615.2646986,0.0000803,2615.2650312
"6","17",0.0002524,11158.3313343,0.0000276,11158.3316143
"6","18",0.0002524,10584.5702170,0.0001156,10584.5705850
"6","19",0.0002524,7354.2951732,0.0002983,7354.2957238
"6","20",0.0002524,9686.3460376,0.0001421,9686.3464320
"6","21",0.0002524,5534.4169735,0.0000599,5534.4172858
"6","22",0.0002524,6036.9158173,0.0000741,6036.9161438
"6","23",0.0002524,7025.7505713,0.0000549,7025.7508785
"6","24",0.0002524,2248.1124630,0.0001160,2248.1128313
"6","25",0.0002524,3292.7866395,0.0001310,3292.7870228
"6","26",0.0002524,10491.8789569,0.0000954,10491.8793047
"6","27",0.0002524,7340.0643975,0.0002328,7340.0648827
"6","28",0.0002524,5666.5160055,0.0001045,5666.5163623
"6","29",0.0002524,8110.4315895,0.0000844,8110.4319263
"6","30",0.0002524,5435.2054895,0.0000201,5435.2057619
"6","31",0.0002524,10479.8793045,0.0001737,10479.8797305
"6","32",0.0002524,3884.9331254,0.0000787,3884.9334565
"7","0",0.0014607,12185.7695544,0.0001014,12185.7711165
"7","1",0.0014607,15579.2331157,0.0000730,15579.2346494
"7","2",0.0014607,21118.7005738,0.0003491,21118.7023836
"7","3",0.0014607,15307.8772919,0.0000763,15307.8788289
"7","4",0.0014607,16973.3983041,0.0000089,16973.3997737
"7","5",0.0014607,16811.2718917,0.0001401,16811.2734925
"7","6",0.0014607,13515.2452138,0.0002524,13515.2469269
"7","7",0.0014607,13515.2452138,0.0002524,13515.2469269
"7","8",0.0014607,19360.3787741,0.0002266,19360.3804614
"7","9",0.0014607,19715.6661051,0.0003460,19715.6679117
"7","10",0.0014607,15826.9285435,0.0001092,15826.9301134
"7","11",0.0014607,14478.7632286,0.0002265,14478.7649158
"7","12",0.0014607,12012.5852483,0.0000238,12012.5867328
"7","13",0.0014607,4241.2226308,0.0000422,4241.2241337
"7","14",0.0014607,17137.2778257,0.0000676,17137.2793540
"7","15",0.0014607,18637.1614765,0.0000985,18637.1630357
"7","16",0.0014607,16016.9189445,0.0000803,16016.9204855
"7","17",0.0014607,9601.0902083,0.0000276,9601.0916967
"7","18",0.0014607,18884.2188209,0.0001156,18884.2203972
"7","19",0.0014607,13405.1263694,0.0002983,13405.1281284
"7","20",0.0014607,17985.9946414,0.0001421,17985.9962442
"7","21",0.0014607,15299.9344621,0.0000599,15299.9359827
"7","22",0.0014607,7930.4519003,0.0000741,7930.4534352
"7","23",0.0014607,16930.3265086,0.0000549,16930.3280242
"7","24",0.0014607,15528.5932916,0.0001160,15528.5948683
"7","25",0.0014607,16694.4408854,0.0001310,16694.4424771
"7","26",0.0014607,22263.0567270,0.0000954,22263.0582831
"7","27",0.0014607,8413.7725272,0.0002328,8413.7742207
"7","28",0.0014607,13966.1646093,0.0001045,13966.1661745
"7","29",0.0014607,16410.0801933,0.0000844,16410.0817385
"7","30",0.0014607,9665.4304425,0.0000201,9665.4319232
"7","31",0.0014607,19414.6382697,0.0001737,19414.6399041
"7","32",0.0014607,17097.4174616,0.0000787,17097.4190010
"8","0",0.0002266,11684.5082485,0.0001014,11684.5085765
"8","1",0.0002266,3980.4358604,0.0000730,3980.4361600
"8","2",0.0002266,10103.8079000,0.0003491,10103.8084757
"8","3",0.0002266,6546.6488843,0.0000763,6546.6491872
"8","4",0.0002266,3896.2835285,0.0000089,3896.2837640
"8","5",0.0002266,7159.4109925,0.0001401,7159.4113592
"8","6",0.0002266,7589.2010041,0.0002524,7589.2014830
"8","7",0.0002266,19360.3787741,0.0014607,19360.3804614
"8","8",0.0002266,19360.3787741,0.0014607,19360.3804614
"8","9",0.0002266,4658.5598002,0.0003460,4658.5603727
"8","10",0.0002266,8910.5428970,0.0001092,8910.5432327
"8","11",0.0002266,8308.1402041,0.0002265,8308.1406572
"8","12",0.0002266,8736.8121085,0.0000238,8736.8123589
"8","13",0.0002266,18905.4827982,0.0000422,18905.4830670
"8","14",0.0002266,6469.7186635,0.0000676,6469.7189577
"8","15",0.0002266,8392.9459648,0.0000985,8392.9462900
"8","16",0.0002266,6301.2683946,0.0000803,6301.2687015
"8","17",0.0002266,14269.1875947,0.0000276,14269.1878489
"8","18",0.0002266,8619.4710545,0.0001156,8619.4713967
"8","19",0.0002266,10465.1514335,0.0002983,10465.1519584
"8","20",0.0002266,11126.7022777,0.0001421,11126.7026463
